Tipo Titulo;Data Vencimento;Data Base;Taxa Compra Manha;Taxa Venda Manha;PU Compra Manha;PU Venda Manha;PU Base Manha
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/04/2023;15,0225;15,1425;2.013,33;2.011,31;2.013,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/05/2023;15,0425;15,1625;2.015,07;2.013,06;2.015,07
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/05/2023;15,1024;15,2224;2.020,33;2.018,31;2.020,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/05/2023;14,9547;15,0747;2.007,39;2.005,39;2.007,39
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/05/2023;15,0396;15,1596;2.014,82;2.012,81;2.014,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/05/2023;15,1759;15,2959;2.026,79;2.024,76;2.026,79
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/05/2023;15,1506;15,2706;2.024,57;2.022,54;2.024,57
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/05/2023;15,1467;15,2667;2.024,22;2.022,20;2.024,22
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/05/2023;15,2932;15,4132;2.037,13;2.035,09;2.037,13
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/05/2023;15,1877;15,3077;2.027,82;2.025,80;2.027,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/05/2023;15,3029;15,4229;2.037,99;2.035,95;2.037,99
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/05/2023;15,2249;15,3449;2.031,11;2.029,07;2.031,11
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/05/2023;15,2561;15,3761;2.033,86;2.031,82;2.033,86
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/05/2023;15,3932;15,5132;2.045,98;2.043,94;2.045,98
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/05/2023;15,5154;15,6354;2.056,84;2.054,78;2.056,84
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/05/2023;15,5817;15,7017;2.062,74;2.060,68;2.062,74
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/05/2023;15,5570;15,6770;2.060,54;2.058,48;2.060,54
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/05/2023;15,6383;15,7583;2.067,80;2.065,73;2.067,80
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/05/2023;15,6778;15,7978;2.071,33;2.069,26;2.071,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/05/2023;15,7412;15,8612;2.077,01;2.074,94;2.077,01
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/05/2023;15,8312;15,9512;2.085,11;2.083,02;2.085,11
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/05/2023;15,7931;15,9131;2.081,68;2.079,60;2.081,68
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/05/2023;15,6440;15,7640;2.068,31;2.066,24;2.068,31
Tesouro Prefixado com Juros Semestrais;01/01/2031;31/05/2023;15,6388;15,7588;2.067,84;2.065,78;2.067,84
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/06/2023;15,7361;15,8561;2.076,56;2.074,48;2.076,56
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/06/2023;15,7364;15,8564;2.076,59;2.074,51;2.076,59
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/06/2023;15,6497;15,7697;2.068,82;2.066,75;2.068,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/06/2023;15,5995;15,7195;2.064,33;2.062,27;2.064,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/06/2023;15,6471;15,7671;2.068,59;2.066,52;2.068,59
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/06/2023;15,7180;15,8380;2.074,94;2.072,86;2.074,94
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/06/2023;15,7195;15,8395;2.075,07;2.073,00;2.075,07
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/06/2023;15,7288;15,8488;2.075,90;2.073,83;2.075,90
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/06/2023;15,8457;15,9657;2.086,41;2.084,32;2.086,41
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/06/2023;15,9938;16,1138;2.099,78;2.097,68;2.099,78
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/06/2023;16,0275;16,1475;2.102,83;2.100,73;2.102,83
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/06/2023;16,0612;16,1812;2.105,89;2.103,78;2.105,89
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/06/2023;16,0417;16,1617;2.104,12;2.102,01;2.104,12
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/06/2023;16,1766;16,2966;2.116,38;2.114,26;2.116,38
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/06/2023;16,2667;16,3867;2.124,60;2.122,47;2.124,60
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/06/2023;16,2532;16,3732;2.123,36;2.121,24;2.123,36
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/06/2023;16,3189;16,4389;2.129,37;2.127,24;2.129,37
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/06/2023;16,3330;16,4530;2.130,67;2.128,54;2.130,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/06/2023;16,3447;16,4647;2.131,73;2.129,60;2.131,73
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/06/2023;16,4214;16,5414;2.138,77;2.136,63;2.138,77
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/06/2023;16,2848;16,4048;2.126,25;2.124,12;2.126,25
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/06/2023;16,2345;16,3545;2.121,66;2.119,54;2.121,66
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/07/2023;16,2067;16,3267;2.119,13;2.117,01;2.119,13
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/07/2023;16,2449;16,3649;2.122,60;2.120,48;2.122,60
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/07/2023;16,3324;16,4524;2.130,61;2.128,48;2.130,61
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/07/2023;16,3248;16,4448;2.129,91;2.127,78;2.129,91
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/07/2023;16,4382;16,5582;2.140,32;2.138,18;2.140,32
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/07/2023;16,5670;16,6870;2.152,17;2.150,02;2.152,17
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/07/2023;16,6912;16,8112;2.163,67;2.161,50;2.163,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/07/2023;16,7238;16,8438;2.166,69;2.164,53;2.166,69
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/07/2023;16,6431;16,7631;2.159,21;2.157,05;2.159,21
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/07/2023;16,5876;16,7076;2.154,08;2.151,93;2.154,08
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/07/2023;16,6149;16,7349;2.156,60;2.154,45;2.156,60
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/07/2023;16,5997;16,7197;2.155,20;2.153,04;2.155,20
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/07/2023;16,5398;16,6598;2.149,67;2.147,52;2.149,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/07/2023;16,5854;16,7054;2.153,88;2.151,72;2.153,88
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/07/2023;16,4470;16,5670;2.141,12;2.138,98;2.141,12
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/07/2023;16,3659;16,4859;2.133,67;2.131,54;2.133,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/07/2023;16,4872;16,6072;2.144,82;2.142,67;2.144,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/07/2023;16,4134;16,5334;2.138,04;2.135,90;2.138,04
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/07/2023;16,3430;16,4630;2.131,58;2.129,45;2.131,58
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/07/2023;16,3522;16,4722;2.132,43;2.130,29;2.132,43
Tesouro Prefixado com Juros Semestrais;01/01/2031;31/07/2023;16,2144;16,3344;2.119,82;2.117,70;2.119,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/08/2023;16,3500;16,4700;2.132,22;2.130,09;2.132,22
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/08/2023;16,3348;16,4548;2.130,83;2.128,69;2.130,83
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/08/2023;16,3039;16,4239;2.128,00;2.125,87;2.128,00
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/08/2023;16,2829;16,4029;2.126,08;2.123,95;2.126,08
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/08/2023;16,4205;16,5405;2.138,68;2.136,55;2.138,68
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/08/2023;16,5112;16,6312;2.147,03;2.144,88;2.147,03
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/08/2023;16,4433;16,5633;2.140,78;2.138,64;2.140,78
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/08/2023;16,5376;16,6576;2.149,47;2.147,32;2.149,47
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/08/2023;16,5516;16,6716;2.150,75;2.148,60;2.150,75
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/08/2023;16,5266;16,6466;2.148,45;2.146,30;2.148,45
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/08/2023;16,5271;16,6471;2.148,50;2.146,35;2.148,50
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/08/2023;16,6629;16,7829;2.161,05;2.158,88;2.161,05
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/08/2023;16,7513;16,8713;2.169,24;2.167,08;2.169,24
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/08/2023;16,7933;16,9133;2.173,15;2.170,98;2.173,15
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/08/2023;16,7352;16,8552;2.167,75;2.165,58;2.167,75
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/08/2023;16,7652;16,8852;2.170,54;2.168,37;2.170,54
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/08/2023;16,6306;16,7506;2.158,05;2.155,90;2.158,05
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/08/2023;16,7773;16,8973;2.171,66;2.169,49;2.171,66
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/08/2023;16,6913;16,8113;2.163,67;2.161,51;2.163,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/08/2023;16,7397;16,8597;2.168,16;2.166,00;2.168,16
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/08/2023;16,6759;16,7959;2.162,25;2.160,09;2.162,25
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/08/2023;16,5607;16,6807;2.151,60;2.149,44;2.151,60
Tesouro Prefixado com Juros Semestrais;01/01/2031;31/08/2023;16,4811;16,6011;2.144,26;2.142,12;2.144,26
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/09/2023;16,6279;16,7479;2.157,81;2.155,65;2.157,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/09/2023;16,6462;16,7662;2.159,49;2.157,33;2.159,49
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/09/2023;16,5947;16,7147;2.154,74;2.152,58;2.154,74
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/09/2023;16,6082;16,7282;2.155,99;2.153,83;2.155,99
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/09/2023;16,5183;16,6383;2.147,69;2.145,54;2.147,69
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/09/2023;16,5738;16,6938;2.152,81;2.150,66;2.152,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/09/2023;16,4478;16,5678;2.141,19;2.139,05;2.141,19
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/09/2023;16,4918;16,6118;2.145,24;2.143,10;2.145,24
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/09/2023;16,6258;16,7458;2.157,61;2.155,45;2.157,61
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/09/2023;16,4820;16,6020;2.144,34;2.142,20;2.144,34
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/09/2023;16,3709;16,4909;2.134,14;2.132,01;2.134,14
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/09/2023;16,4458;16,5658;2.141,01;2.138,87;2.141,01
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/09/2023;16,3732;16,4932;2.134,35;2.132,21;2.134,35
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/09/2023;16,4205;16,5405;2.138,68;2.136,55;2.138,68
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/09/2023;16,4720;16,5920;2.143,42;2.141,28;2.143,42
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/09/2023;16,4467;16,5667;2.141,09;2.138,95;2.141,09
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/09/2023;16,5685;16,6885;2.152,31;2.150,16;2.152,31
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/09/2023;16,4797;16,5997;2.144,13;2.141,99;2.144,13
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/09/2023;16,3789;16,4989;2.134,87;2.132,73;2.134,87
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/09/2023;16,2581;16,3781;2.123,82;2.121,69;2.123,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/09/2023;16,3877;16,5077;2.135,67;2.133,54;2.135,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/10/2023;16,3305;16,4505;2.130,44;2.128,30;2.130,44
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/10/2023;16,3432;16,4632;2.131,60;2.129,47;2.131,60
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/10/2023;16,3578;16,4778;2.132,94;2.130,80;2.132,94
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/10/2023;16,2284;16,3484;2.121,10;2.118,98;2.121,10
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/10/2023;16,3732;16,4932;2.134,35;2.132,22;2.134,35
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/10/2023;16,4852;16,6052;2.144,64;2.142,49;2.144,64
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/10/2023;16,5911;16,7111;2.154,40;2.152,25;2.154,40
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/10/2023;16,4421;16,5621;2.140,67;2.138,53;2.140,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/10/2023;16,3640;16,4840;2.133,50;2.131,37;2.133,50
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/10/2023;16,4476;16,5676;2.141,18;2.139,03;2.141,18
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/10/2023;16,5359;16,6559;2.149,31;2.147,16;2.149,31
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/10/2023;16,6692;16,7892;2.161,63;2.159,47;2.161,63
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/10/2023;16,8088;16,9288;2.174,59;2.172,41;2.174,59
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/10/2023;16,6928;16,8128;2.163,81;2.161,65;2.163,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/10/2023;16,6782;16,7982;2.162,46;2.160,30;2.162,46
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/10/2023;16,5646;16,6846;2.151,96;2.149,80;2.151,96
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/10/2023;16,6444;16,7644;2.159,33;2.157,17;2.159,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/10/2023;16,7283;16,8483;2.167,10;2.164,94;2.167,10
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/10/2023;16,7178;16,8378;2.166,14;2.163,97;2.166,14
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/10/2023;16,6045;16,7245;2.155,64;2.153,48;2.155,64
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/10/2023;16,6549;16,7749;2.160,30;2.158,14;2.160,30
Tesouro Prefixado com Juros Semestrais;01/01/2031;31/10/2023;16,5884;16,7084;2.154,15;2.152,00;2.154,15
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/11/2023;16,4633;16,5833;2.142,63;2.140,48;2.142,63
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/11/2023;16,5500;16,6700;2.150,61;2.148,46;2.150,61
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/11/2023;16,5060;16,6260;2.146,55;2.144,41;2.146,55
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/11/2023;16,4724;16,5924;2.143,46;2.141,31;2.143,46
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/11/2023;16,3792;16,4992;2.134,89;2.132,76;2.134,89
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/11/2023;16,5126;16,6326;2.147,16;2.145,02;2.147,16
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/11/2023;16,5802;16,7002;2.153,40;2.151,25;2.153,40
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/11/2023;16,7035;16,8235;2.164,81;2.162,65;2.164,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/11/2023;16,7396;16,8596;2.168,16;2.165,99;2.168,16
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/11/2023;16,8804;17,0004;2.181,27;2.179,09;2.181,27
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/11/2023;16,9604;17,0804;2.188,74;2.186,55;2.188,74
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/11/2023;17,1080;17,2280;2.202,59;2.200,39;2.202,59
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/11/2023;17,0067;17,1267;2.193,08;2.190,88;2.193,08
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/11/2023;16,9593;17,0793;2.188,64;2.186,45;2.188,64
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/11/2023;16,9660;17,0860;2.189,26;2.187,07;2.189,26
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/11/2023;17,0228;17,1428;2.194,59;2.192,39;2.194,59
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/11/2023;16,9311;17,0511;2.186,00;2.183,81;2.186,00
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/11/2023;17,0784;17,1984;2.199,81;2.197,61;2.199,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/11/2023;17,1556;17,2756;2.207,07;2.204,86;2.207,07
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/11/2023;17,1110;17,2310;2.202,87;2.200,67;2.202,87
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/11/2023;17,0631;17,1831;2.198,36;2.196,17;2.198,36
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/11/2023;17,0299;17,1499;2.195,25;2.193,05;2.195,25
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/12/2023;17,1069;17,2269;2.202,48;2.200,28;2.202,48
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/12/2023;16,9880;17,1080;2.191,32;2.189,13;2.191,32
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/12/2023;16,9917;17,1117;2.191,67;2.189,48;2.191,67
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/12/2023;17,0852;17,2052;2.200,45;2.198,24;2.200,45
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/12/2023;16,9989;17,1189;2.192,35;2.190,16;2.192,35
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/12/2023;16,9060;17,0260;2.183,65;2.181,47;2.183,65
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/12/2023;16,9472;17,0672;2.187,51;2.185,32;2.187,51
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/12/2023;17,0293;17,1493;2.195,19;2.193,00;2.195,19
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/12/2023;17,1036;17,2236;2.202,17;2.199,97;2.202,17
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/12/2023;16,9737;17,0937;2.189,98;2.187,79;2.189,98
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/12/2023;17,1216;17,2416;2.203,86;2.201,66;2.203,86
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/12/2023;17,0396;17,1596;2.196,16;2.193,96;2.196,16
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/12/2023;17,0867;17,2067;2.200,58;2.198,38;2.200,58
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/12/2023;17,2106;17,3306;2.212,25;2.210,04;2.212,25
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/12/2023;17,2089;17,3289;2.212,09;2.209,88;2.212,09
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/12/2023;17,2901;17,4101;2.219,77;2.217,55;2.219,77
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/12/2023;17,2563;17,3763;2.216,57;2.214,35;2.216,57
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/12/2023;17,2991;17,4191;2.220,61;2.218,39;2.220,61
Tesouro Prefixado com Juros Semestrais;01/01/2031;27/12/2023;17,2088;17,3288;2.212,08;2.209,87;2.212,08
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/12/2023;17,0714;17,1914;2.199,15;2.196,95;2.199,15
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/12/2023;17,0573;17,1773;2.197,82;2.195,62;2.197,82
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/01/2024;16,9084;17,0284;2.183,88;2.181,69;2.183,88
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/01/2024;16,8650;16,9850;2.179,83;2.177,65;2.179,83
Tesouro Prefixado com Juros Semestrais;01/01/2031;03/01/2024;17,0113;17,1313;2.193,51;2.191,31;2.193,51
Tesouro Prefixado com Juros Semestrais;01/01/2031;04/01/2024;17,1415;17,2615;2.205,74;2.203,53;2.205,74
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/01/2024;17,1861;17,3061;2.209,94;2.207,73;2.209,94
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/01/2024;17,1608;17,2808;2.207,55;2.205,34;2.207,55
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/01/2024;17,2620;17,3820;2.217,11;2.214,89;2.217,11
Tesouro Prefixado com Juros Semestrais;01/01/2031;10/01/2024;17,4029;17,5229;2.230,46;2.228,23;2.230,46
Tesouro Prefixado com Juros Semestrais;01/01/2031;11/01/2024;17,5115;17,6315;2.240,79;2.238,55;2.240,79
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/01/2024;17,3871;17,5071;2.228,95;2.226,73;2.228,95
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/01/2024;17,4900;17,6100;2.238,74;2.236,50;2.238,74
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/01/2024;17,5184;17,6384;2.241,45;2.239,21;2.241,45
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/01/2024;17,5368;17,6568;2.243,21;2.240,96;2.243,21
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/01/2024;17,4217;17,5417;2.232,25;2.230,02;2.232,25
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/01/2024;17,3125;17,4325;2.221,88;2.219,66;2.221,88
Tesouro Prefixado com Juros Semestrais;01/01/2031;22/01/2024;17,3108;17,4308;2.221,72;2.219,50;2.221,72
Tesouro Prefixado com Juros Semestrais;01/01/2031;23/01/2024;17,4596;17,5796;2.235,85;2.233,61;2.235,85
Tesouro Prefixado com Juros Semestrais;01/01/2031;24/01/2024;17,5274;17,6474;2.242,31;2.240,07;2.242,31
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/01/2024;17,4796;17,5996;2.237,75;2.235,51;2.237,75
Tesouro Prefixado com Juros Semestrais;01/01/2031;26/01/2024;17,5171;17,6371;2.241,32;2.239,08;2.241,32
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/01/2024;17,3768;17,4968;2.227,98;2.225,75;2.227,98
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/01/2024;17,4774;17,5974;2.237,54;2.235,31;2.237,54
Tesouro Prefixado com Juros Semestrais;01/01/2031;31/01/2024;17,4225;17,5425;2.232,32;2.230,09;2.232,32
Tesouro Prefixado com Juros Semestrais;01/01/2031;01/02/2024;17,3661;17,4861;2.226,97;2.224,74;2.226,97
Tesouro Prefixado com Juros Semestrais;01/01/2031;02/02/2024;17,4628;17,5828;2.236,15;2.233,92;2.236,15
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/02/2024;17,4008;17,5208;2.230,26;2.228,03;2.230,26
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/02/2024;17,5084;17,6284;2.240,50;2.238,26;2.240,50
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/02/2024;17,3749;17,4949;2.227,80;2.225,57;2.227,80
Tesouro Prefixado com Juros Semestrais;01/01/2031;08/02/2024;17,3149;17,4349;2.222,12;2.219,89;2.222,12
Tesouro Prefixado com Juros Semestrais;01/01/2031;09/02/2024;17,4542;17,5742;2.235,33;2.233,10;2.235,33
Tesouro Prefixado com Juros Semestrais;01/01/2031;12/02/2024;17,3452;17,4652;2.224,99;2.222,76;2.224,99
Tesouro Prefixado com Juros Semestrais;01/01/2031;13/02/2024;17,2727;17,3927;2.218,12;2.215,90;2.218,12
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/02/2024;17,2366;17,3566;2.214,71;2.212,49;2.214,71
